TimeCreated,EventID,Computer,TargetUserName,IpAddress,LogonType
2026-06-10 08:21:28.385267+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:21:41.929142+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:21:41.931530+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:21:41.936502+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:21:41.949802+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:21:41.951689+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:21:41.953552+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:21:47.157135+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:21:47.161383+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:21:47.163504+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:21:47.171591+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:21:47.172922+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:21:47.174349+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:22:04.678783+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:22:04.681160+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:22:04.683315+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:22:04.691109+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:22:04.692413+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:22:04.693684+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:22:25.084627+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:22:25.087265+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:22:25.088516+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:22:25.094315+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:22:25.096153+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:22:25.099552+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:22:41.944540+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:22:41.948515+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:22:41.950073+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:22:41.955469+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:22:41.957151+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:22:41.958660+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:23:04.697903+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:23:04.699867+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:23:04.700827+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:23:04.706533+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:23:04.708279+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:23:04.713301+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:23:08.077509+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:23:08.082518+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:23:08.084934+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:23:08.097105+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:23:08.099022+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:23:08.100679+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:23:18.411983+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:23:18.416357+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:23:18.419899+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:23:18.430462+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:23:18.432352+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:23:18.434248+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:23:28.415428+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:23:28.417847+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:23:28.420250+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:23:28.425819+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:23:28.427208+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:23:28.428482+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:23:41.954142+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:23:41.965254+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:23:41.968603+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:23:41.987782+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:23:41.992256+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:23:41.995514+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:23:47.213369+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:23:47.215454+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:23:47.218754+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:23:47.224836+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:23:47.225958+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:23:47.227015+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:24:04.688156+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:24:04.690088+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:24:04.691103+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:24:04.695843+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:24:04.696795+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:24:04.697708+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:24:41.938919+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:24:41.941845+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:24:41.943485+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:24:41.951248+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:24:41.952436+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:24:41.954084+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:25:02.013136+00:00,4624,DESKTOP-79HF06N,SYSTEM,-,5
2026-06-10 08:25:02.013178+00:00,4672,DESKTOP-79HF06N,,,
2026-06-10 08:25:04.735960+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:25:04.769720+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:25:04.776886+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:25:04.787519+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:25:04.789003+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:25:04.794956+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:25:08.076284+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:25:08.079689+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
